id,name,experience,alternate_url,salary from,salary to,key_skills,analysis_field
88283709,Консультант поддержки 1С,От 1 года до 3 лет,https://hh.ru/vacancy/88283709,100000.0,,[],1C консультант
88734873,Консультант технической поддержки 1С,От 1 года до 3 лет,https://hh.ru/vacancy/88734873,175000.0,,"['ERP-системы на базе 1С', 'ERP', 'Бухгалтерский учет', 'Бухгалтерская отчетность', 'Техническая поддержка', 'Тестирование пользовательского интерфейса', 'Консультирование']",1C консультант
88409460,Консультант 1C (CRM),От 1 года до 3 лет,https://hh.ru/vacancy/88409460,150000.0,,"['1С: Предприятие 8', 'ERP-системы на базе 1С', 'Разработка технических заданий']",1C консультант
88093316,Консультант 1С (удаленно),От 1 года до 3 лет,https://hh.ru/vacancy/88093316,,,"['1С: Управление Торговлей', '1С: Комплексная автоматизация', '1С программирование', '1С: Предприятие 8', 'Техническая поддержка']",1C консультант
88822612,Стажер консультант-аналитик 1С,Нет опыта,https://hh.ru/vacancy/88822612,40000.0,,[],1C консультант
88782703,Консультант 1С,От 1 года до 3 лет,https://hh.ru/vacancy/88782703,150000.0,180000.0,"['1C: ERP', '1С: Зарплата и управление персоналом', '1С: Документооборот', '1-я линия техноддержки']",1C консультант
88039016,Консультант 1C,От 3 до 6 лет,https://hh.ru/vacancy/88039016,,,"['1С программирование', '1С: Документооборот', '1С: Бухгалтерия', '1С: Предприятие 8', '1С: Зарплата и управление персоналом', '1С: Управление Торговлей', '1С: Управление Производственным Предприятием', 'Управление проектами', '1С: Склад', 'Пользователь ПК', '1С: Управление персоналом', 'Обучение персонала', 'Работа в команде']",1C консультант
88890628,Консультант 1С,От 1 года до 3 лет,https://hh.ru/vacancy/88890628,,,[],1C консультант
88822705,Консультант 1C / Аналитик 1С,От 3 до 6 лет,https://hh.ru/vacancy/88822705,200000.0,300000.0,"['1С программирование', 'Консультирование', '1С: Предприятие 8', 'ERP-системы на базе 1С', '1С: Бухгалтерия', '1С: Зарплата и управление персоналом', '1С: Управление Торговлей', '1С: Управление холдингом', '1С: Документооборот', 'ERP', 'Аналитика']",1C консультант
88890996,Консультант 1С:ЗУП,Нет опыта,https://hh.ru/vacancy/88890996,140000.0,180000.0,[],1C консультант
88419593,Специалист - консультант поддержки 1С,От 1 года до 3 лет,https://hh.ru/vacancy/88419593,100000.0,,"['Atlassian Jira', 'Redmine', 'Бухгалтерский учет', '1С: Предприятие 8', '1С: Бухгалтерия', 'Техническая поддержка', 'Постановка задач разработчикам', 'Jira', 'Проведение тестирований', 'Тестирование пользовательского интерфейса', '2 линия поддержки', 'Служба поддержки', 'Техническая поддержка 1с']",1C консультант
88615715,Аналитик - консультант 1С : Документооборот,От 3 до 6 лет,https://hh.ru/vacancy/88615715,200000.0,500000.0,"['1С: Документооборот', 'Делопроизводство', 'Автоматизация документооборота', 'Разработка проектной документации', 'Моделирование бизнес процессов', 'Бизнес-анализ', 'Бизнес-моделирование', 'Постановка задач разработчикам', 'Описание бизнес-процессов', 'BPMN', 'Разработка технических заданий', 'Реинжиниринг бизнес-процессов', 'Продвинутый пользователь ПК', 'IDEF0', 'Деловая переписка', 'Работа в команде', 'Грамотная речь', 'Деловое общение', 'Документооборот', 'Работа с большим объемом информации', 'Электронный документооборот', 'Деловая коммуникация', 'ЭДО']",1C консультант
88522646,"Консультант 1С БП, ЗУП (гибрид/удаленно)",От 1 года до 3 лет,https://hh.ru/vacancy/88522646,70000.0,120000.0,"['1С: УНФ', '1С: Управление предприятием', '1С: Управление Торговлей', 'Готовность обучаться', 'Работать в команде']",1C консультант
86276001,Консультант-аналитик 1С (ДО),От 3 до 6 лет,https://hh.ru/vacancy/86276001,,,"['Разработка инструкций', 'Разработка технических заданий', 'Грамотная речь', 'Проведение тестирований', 'Грамотность', '1С: Документооборот', 'Составление технических заданий', 'Администрирование', 'Продвинутый пользователь ПК']",1C консультант
88529316,Консультант 1С (удаленно),От 1 года до 3 лет,https://hh.ru/vacancy/88529316,100000.0,140000.0,[],1C консультант
88224975,Консультант 1C,От 1 года до 3 лет,https://hh.ru/vacancy/88224975,100000.0,210000.0,"['1С: Управление Производственным Предприятием', '1С: Зарплата и управление персоналом', '1С: Управление Торговлей', '1С программирование', '1С: Комплексная автоматизация', '1С: Торговля', 'ERP-системы на базе 1С', '1С: Бухгалтерия', '1С: Розница', 'Обновление конфигурации 1С']",1C консультант
88761812,Консультант-методист 1C,От 1 года до 3 лет,https://hh.ru/vacancy/88761812,,,"['1С', 'медицина', 'Консультирование клиентов', 'Пользователь ПК', 'Стрессоустойчивость', 'Умение работать в коллективе', 'ERP', '1C: ERP']",1C консультант
88845171,Консультант-аналитик 1С (внутреннее сопровождение),От 1 года до 3 лет,https://hh.ru/vacancy/88845171,80000.0,90000.0,"['Автоматизация процессов', 'Написание инструкций', 'Консультирование', '1С: Зарплата и управление персоналом', '1С: Бухгалтерия']",1C консультант
88679248,Консультант 1С/Help desk 1С,От 1 года до 3 лет,https://hh.ru/vacancy/88679248,,,[],1C консультант
87130567,Консультант 1С/Аналитик 1С,От 3 до 6 лет,https://hh.ru/vacancy/87130567,200000.0,250000.0,"['Оптимизация бизнес-процессов', 'Постановка задач разработчикам', 'Обучение и развитие', '1С: Управление Торговлей', 'Моделирование бизнес процессов']",1C консультант
86256070,Специалист технической поддержки (вторая линия) / консультант 1С,От 1 года до 3 лет,https://hh.ru/vacancy/86256070,130000.0,,"['1С: Розница', '1С: Управление Торговлей', 'Техническая поддержка']",1C консультант
88410902,Консультант 1С,От 1 года до 3 лет,https://hh.ru/vacancy/88410902,60000.0,,"['1С: Предприятие 8', 'Обучение и развитие', 'Аналитическое мышление', 'Постановка задач разработчикам']",1C консультант
88850484,Консультант-аналитик 1С,От 1 года до 3 лет,https://hh.ru/vacancy/88850484,130000.0,130000.0,[],1C консультант
88464047,Консультант-аналитик 1С,От 1 года до 3 лет,https://hh.ru/vacancy/88464047,140000.0,200000.0,[],1C консультант
88470877,Консультант 1С Документооборот,От 1 года до 3 лет,https://hh.ru/vacancy/88470877,100000.0,140000.0,"['1С: Документооборот', 'Информационные технологии', 'Аналитическое мышление', 'Электронный документооборот', 'Работа с большим объемом информации', 'Документооборот', 'Разработка технических заданий', 'Постановка задач разработчикам', 'Автоматизация документооборота']",1C консультант
85655702,Консультант 1С (стажер),Нет опыта,https://hh.ru/vacancy/85655702,,50000.0,[],1C консультант
87432716,Консультант 1С,От 1 года до 3 лет,https://hh.ru/vacancy/87432716,45000.0,100000.0,['Консультирование'],1C консультант
88334130,Консультант 1С \ Оператор технической поддержки,Нет опыта,https://hh.ru/vacancy/88334130,,,"['1С 8.3', '1С', '1С: Управление Торговлей', 'ККМ', 'Владение 1С', 'Умение работать в условиях многозадачности', 'Коммуникабельность, ответственность', 'Способность быстро обучаться', 'Ответственность и пунктуальность', 'Знание компьютерных программ', 'Уверенное знание ПК', 'Техническая поддержка 1С']",1C консультант
88810706,Консультант 1C (Гибкий график),От 1 года до 3 лет,https://hh.ru/vacancy/88810706,200000.0,,"['1С:УТ', '1С: Бухгалтерия', '1С Бухгалтерия ПРОФ, КОРП ред. 3.0', '1С 8.3 Зарплата и управление персоналом']",1C консультант
88683337,Консультант 1C,Нет опыта,https://hh.ru/vacancy/88683337,,,"['1С: Управление Торговлей', 'Постановка задач разработчикам', 'Написание отчётов и обработок', 'Консультирование пользователей']",1C консультант
88213883,Аналитик / Консультант 1С (бюджетный учет),От 3 до 6 лет,https://hh.ru/vacancy/88213883,120000.0,150000.0,"['бюджетный учет', '1С: Бухгалтерия для государственных учреждений', 'БГУ', 'Тестирование', 'Постановка задач разработчикам', 'Консультирование', 'Грамотная речь', '1С:БГУ', 'Моделирование бизнес процессов', 'Обучение персонала', 'Разработка технических заданий', 'Разработка инструкций', 'написание технических заданий']",1C консультант
88323089,Ведущий консультант НСИ (1C:ERPУХ),От 1 года до 3 лет,https://hh.ru/vacancy/88323089,200000.0,,"['ERP-системы на базе 1С', '1С: Управление холдингом', 'Нормализация НСИ', 'Управление НСИ', '1С MDM', '1С: Документооборот', 'Моделирование бизнес процессов', 'Сбор и анализ информации']",1C консультант
87162598,Консультант 1С:Бит.Финанс,От 3 до 6 лет,https://hh.ru/vacancy/87162598,,,"['1С программирование', '1С Бит. Финанс', 'Системный анализ', '1С', 'Аналитическое мышление', 'Бюджетирование', 'Финансовая отчетность', 'Системный подход', 'Анализ данных']",1C консультант
88784415,Методолог - консультант 1С,От 1 года до 3 лет,https://hh.ru/vacancy/88784415,150000.0,200000.0,"['1С: ERP', '1C: ERP УХ', 'Бухгалтерский учет', 'Налоговый учет']",1C консультант
83398520,Консультант 1С ЗУП,От 3 до 6 лет,https://hh.ru/vacancy/83398520,,,"['1С: Зарплата и управление персоналом', 'Моделирование бизнес процессов', '1C: Зарплата и кадры']",1C консультант
88163727,Консультант 1С,От 1 года до 3 лет,https://hh.ru/vacancy/88163727,110000.0,125000.0,"['1С: Зарплата и управление персоналом', '1С: Бухгалтерия', '1С: Документооборот', '1С: Предприятие 8']",1C консультант
88061317,Консультант 1С (поддержка пользователей),От 1 года до 3 лет,https://hh.ru/vacancy/88061317,,,[],1C консультант
82396677,Консультант 1С,От 1 года до 3 лет,https://hh.ru/vacancy/82396677,90000.0,,"['1С: Предприятие 8', '1С: Комплексная автоматизация', '1С: Управление Торговлей']",1C консультант
88683624,Консультант 1С:Документооборот (Удаленно),От 3 до 6 лет,https://hh.ru/vacancy/88683624,250000.0,280000.0,"['Бизнес-анализ', 'Бизнес-консультирование', '1С: Документооборот', '1С:ДО КОРП', '1С ДО']",1C консультант
87978065,Консультант / Аналитик 1С по направлению Бюджетирование,От 3 до 6 лет,https://hh.ru/vacancy/87978065,,250000.0,"['ERP-системы на базе 1С', '1С: Управление холдингом', 'ERP', 'ERP УХ', '1С: Производство', '1С: Бюджетирование']",1C консультант
86039332,Стажер-консультант 1С,Нет опыта,https://hh.ru/vacancy/86039332,,,"['ERP-системы на базе 1С', 'SQL', 'UML', 'BPMN', 'IDEF0', 'Моделирование бизнес процессов', 'Аналитическое мышление']",1C консультант
87149679,Консультант-аналитик 1С,От 3 до 6 лет,https://hh.ru/vacancy/87149679,,,['1С: Зарплата и управление персоналом'],1C консультант
88603323,Консультант 1С,От 3 до 6 лет,https://hh.ru/vacancy/88603323,180000.0,250000.0,"['Бухгалтерский учет', 'Разработка технических заданий', 'Разработка инструкций', 'Бизнес-анализ', 'Постановка задач разработчикам', 'ERP', '1С: Управление Торговлей', 'Оптовая торговля', '1С: Бухгалтерия', 'Управление проектами', '1С: Документооборот', 'ERP-системы на базе 1С', '1С: Предприятие 8', 'Создание конфигурации 1С', 'Удаленная работа', '1C: Управление торговлей']",1C консультант
87940849,Консультант 1С,От 1 года до 3 лет,https://hh.ru/vacancy/87940849,,,"['1С: Зарплата и управление персоналом', '1С: Бухгалтерия', '1C: ERP', '1C Консультирование', 'Аналитика', 'Разработка технических заданий', 'Постановка задач разработчикам']",1C консультант
87627436,Консультант 1С:ERP (первая линия),Нет опыта,https://hh.ru/vacancy/87627436,,120000.0,"['1С программирование', '1С-Битрикс', '1С: Бухгалтерия', 'Автоматизация процессов', 'Деловая переписка', '1С: Предприятие 8', '1С: Управление Торговлей', 'Разработка технических заданий', '1С: Документооборот']",1C консультант
87894947,Консультант-аналитик 1С (ЗУП),От 1 года до 3 лет,https://hh.ru/vacancy/87894947,,150000.0,"['1С: Управление Торговлей', '1С: Документооборот', 'Поддержка пользователей', 'Service Desk', 'Управленческий учет', '1С: Зарплата и управление персоналом']",1C консультант
87533961,Консультант 1С Медицина,От 1 года до 3 лет,https://hh.ru/vacancy/87533961,125000.0,185000.0,[],1C консультант
88806336,Консультант 1C,От 1 года до 3 лет,https://hh.ru/vacancy/88806336,220000.0,270000.0,"['ЕРП', 'Аналитическое мышление', '1С: Бухгалтерия', 'Бухгалтерский учет', 'МСФО', 'ERP-системы на базе 1С', 'Постановка задач разработчикам', 'Разработка технических заданий']",1C консультант
88354836,Консультант 1С (дистанционно),От 1 года до 3 лет,https://hh.ru/vacancy/88354836,,,[],1C консультант
84486239,Консультант 1С,От 1 года до 3 лет,https://hh.ru/vacancy/84486239,100000.0,110000.0,[],1C консультант
88040398,Консультант 1С (ERP) / аналитик 1С / специалист технической поддержки,От 1 года до 3 лет,https://hh.ru/vacancy/88040398,140000.0,180000.0,['ERP-системы на базе 1С'],1C консультант
87931412,Консультант по 1С:Документооборот,От 1 года до 3 лет,https://hh.ru/vacancy/87931412,,,"['1С: Документооборот', 'Аналитическое мышление', 'Деловое общение']",1C консультант
88389615,Ведущий методолог 1С / Ведущий консультант 1С,От 3 до 6 лет,https://hh.ru/vacancy/88389615,180000.0,,"['1С: Предприятие 8', '1С: Управление предприятием', 'Методология', 'Разработка технических заданий', '1С: Комплексная автоматизация', 'Автоматизация', 'Управленческое консультирование', 'ERP-системы на базе 1С', 'Постановка задач разработчикам', 'Разработка инструкций', 'Бюджетирование', 'Ведение переговоров', 'Автоматизация бизнес-процессов', 'Описание бизнес-процессов', 'Грамотная речь', '1С: Документооборот', '1С: Бухгалтерия', 'Методология бюджетирования', '1С: Зарплата и управление персоналом', 'ERP', 'ERP Systems', 'Оптимизация бизнес-процессов', 'Моделирование бизнес процессов', 'Написание технических заданий', 'Бизнес-процессы', 'Обучение пользователей', '1С: ERP', 'Управление разработкой', 'Проектный менеджмент', 'руководство командой разработчиков']",1C консультант
87623517,Консультант (1С ЗУП),От 1 года до 3 лет,https://hh.ru/vacancy/87623517,,,[],1C консультант
88274662,Консультант - Аналитик 1С Медицина,От 1 года до 3 лет,https://hh.ru/vacancy/88274662,,,[],1C консультант
83435068,Консультант 1С,Нет опыта,https://hh.ru/vacancy/83435068,,,"['Обучение', 'Обучение и развитие', '1С: Предприятие 8', 'ARIS', 'IDEF', 'BPMN']",1C консультант
88079898,Консультант 1С (офис+удаленка),От 3 до 6 лет,https://hh.ru/vacancy/88079898,90000.0,,"['1С: Предприятие 8', '1С: Управление Производственным Предприятием', '1С: Документооборот', '1С: Бухгалтерия', 'Системное мышление', 'Удаленная работа', '1С УПП', 'Позитивное мышление', 'Решение проблем', 'Работа с большим объемом информации', 'WMS', 'Аналитическое мышление', '1C Бюджетирование']",1C консультант
88897184,Специалист технической поддержки 1С/Специалист 1С/Консультант 1С,От 1 года до 3 лет,https://hh.ru/vacancy/88897184,,,"['1С', 'Техническая поддержка', 'Helpdesk']",1C консультант
87930410,Аналитик-консультант 1С,От 1 года до 3 лет,https://hh.ru/vacancy/87930410,,220000.0,[],1C консультант
87540840,Консультант 1С,От 1 года до 3 лет,https://hh.ru/vacancy/87540840,,,[],1C консультант
81830143,Администратор-консультант 1С,От 1 года до 3 лет,https://hh.ru/vacancy/81830143,167000.0,,[],1C консультант
87846896,Аналитик/Консультант 1С,От 1 года до 3 лет,https://hh.ru/vacancy/87846896,,130000.0,"['1С: Бухгалтерия', '1С: Управление Торговлей', '1С: Зарплата и управление персоналом']",1C консультант
88585999,Менеджер по обучению/консультант по 1С,Нет опыта,https://hh.ru/vacancy/88585999,,,[],1C консультант
87296094,Консультант 1С,От 1 года до 3 лет,https://hh.ru/vacancy/87296094,,,"['1С: Управление Производственным Предприятием', 'ЛВЗ', 'ERP', '1С 8.2', '1С 8.3', 'ERP-системы на базе 1С', 'Аналитическое мышление', '1C ERP', 'Коммуникабельность, стрессоустойчивость']",1C консультант
87351131,Консультант 1С,От 3 до 6 лет,https://hh.ru/vacancy/87351131,221000.0,221000.0,['1С:ERP'],1C консультант
88793058,Консультант 1С ЗУП,От 1 года до 3 лет,https://hh.ru/vacancy/88793058,,,['1С: ЗУП 3.1'],1C консультант
86566207,Аналитик-консультант 1С,От 1 года до 3 лет,https://hh.ru/vacancy/86566207,80000.0,200000.0,[],1C консультант
87981184,Консультант 1С,От 3 до 6 лет,https://hh.ru/vacancy/87981184,,140000.0,[],1C консультант
88149256,Консультант 1С:ЗУП,От 1 года до 3 лет,https://hh.ru/vacancy/88149256,,,"['Постановка задач разработчикам', 'Бизнес-анализ', '1С: Бухгалтерия', 'Регламентированный учет']",1C консультант
87774179,Ведущий консультант 1С (Опер.учёт),От 3 до 6 лет,https://hh.ru/vacancy/87774179,250000.0,300000.0,"['ERP', 'Внедрение ПО', 'Разработка технических заданий', 'Постановка задач разработчикам', 'Проведение тестирований', '1С: Управление холдингом', 'ERP-системы на базе 1С', '1С: ERP', 'Проектная работа', 'Составление сметно-проектной документации', 'Взаимодействие с заказчиком']",1C консультант
88762407,Консультант 1С:ЗУП Корп,От 3 до 6 лет,https://hh.ru/vacancy/88762407,200000.0,250000.0,"['Аналитический склад ума', 'Коммуникабельность', 'Исполнительность', 'Стрессоустойчивость', 'Управление проектами', 'Ведение переговоров', 'Оптимизация бизнес-процессов', 'Обучение персонала', 'Навыки презентации', 'Проектная документация', 'Разработка проектной документации', 'Аналитическое мышление', 'Основные средства', 'Анализ финансовых показателей', 'Бухгалтерский учет', '1С: Зарплата и управление персоналом']",1C консультант
88358023,1С консультант/аналитик (удаленно),От 1 года до 3 лет,https://hh.ru/vacancy/88358023,120000.0,,"['1С:Управление холдингом', '1С: Управление предприятием', 'ERP-системы на базе 1С', 'Бизнес-анализ', 'Разработка технических заданий', 'Постановка задач разработчикам']",1C консультант
88406444,Специалист - консультант 1C,От 1 года до 3 лет,https://hh.ru/vacancy/88406444,,160000.0,[],1C консультант
88353565,Аналитик - Консультант 1С,От 1 года до 3 лет,https://hh.ru/vacancy/88353565,,,"['1С', '1С: ERP']",1C консультант
88281524,Консультант 1C,От 1 года до 3 лет,https://hh.ru/vacancy/88281524,158000.0,158000.0,"['1С: Предприятие 8', '1С: Бухгалтерия', '1С: Зарплата и управление персоналом', 'Бухгалтерский учет', 'Налоговый мониторинг']",1C консультант
88413437,Консультант 1C,От 3 до 6 лет,https://hh.ru/vacancy/88413437,,,"['Системы управления проектами', 'ERP-системы на базе 1С', 'Системный анализ', 'Разработка технических заданий', 'MS SQL', 'Анализ данных', 'Точность и внимательность к деталям', 'Тестирование', 'Сбор и анализ информации', '1С: Управление Производственным Предприятием', 'Постановка задач разработчикам', 'Техническая документация', 'Функциональное тестирование']",1C консультант
88410587,Консультант 1С (Администрирование),Нет опыта,https://hh.ru/vacancy/88410587,40000.0,60000.0,"['1С: Предприятие 8', '1С программирование', 'Знание программы 1С', 'Средства криптографической защиты информации']",1C консультант
85310663,Консультант-аналитик 1C,От 1 года до 3 лет,https://hh.ru/vacancy/85310663,,,"['1С: Управление Торговлей', '1C: Бухгалтерия', '1С: Комплексная автоматизация']",1C консультант
87400653,Консультант 1С / Аналитик,От 1 года до 3 лет,https://hh.ru/vacancy/87400653,,,"['1С: Бухгалтерия', 'Бухгалтерский учет', 'НДС', '1С']",1C консультант
88359241,Консультант поддержки 1С,От 3 до 6 лет,https://hh.ru/vacancy/88359241,,,"['1С: Управление Торговлей', '1С: Розница', 'Atlassian Jira']",1C консультант
88548235,Ведущий консультант 1С: ERP,Более 6 лет,https://hh.ru/vacancy/88548235,200000.0,250000.0,"['Моделирование процессов', 'Разработка технических заданий', 'Системный анализ', 'Разработка проектной документации', 'Постановка задач разработчикам', 'Ведение переговоров']",1C консультант
88361169,Консультант 1С:ЗУП (дистанционная работа),От 1 года до 3 лет,https://hh.ru/vacancy/88361169,,,[],1C консультант
88601615,Консультант 1С,От 3 до 6 лет,https://hh.ru/vacancy/88601615,80000.0,150000.0,"['Деловое общение', '1С: Управление Торговлей', '1С: Бухгалтерия', '1С: Документооборот', 'Бухгалтерский учет', 'Управленческий учет']",1C консультант
87732241,Консультант поддержки 1С (Удаленно),От 1 года до 3 лет,https://hh.ru/vacancy/87732241,,,"['1C: Предприятие', 'Навыки деловой переписки', 'Тестирование', '1С Конфигуратор', 'Настройка ПО']",1C консультант
88754365,Консультант 1С по бюджетному учету (удаленно),От 3 до 6 лет,https://hh.ru/vacancy/88754365,80000.0,,"['бюджетный учет', 'Удаленная работа', 'Высшее образование', '1С: Бухгалтерия государственного учреждения', '1С: БГУ', 'БГУ', 'Тестирование функционала', 'Постановка задач разработчикам', 'Консультирование']",1C консультант
86258367,Консультант 1С,От 1 года до 3 лет,https://hh.ru/vacancy/86258367,,,"['1С: Предприятие 8', 'Обучение и развитие', 'Управление проектами', 'Обучение']",1C консультант
87894132,Консультант-аналитик 1С (СЭД),От 1 года до 3 лет,https://hh.ru/vacancy/87894132,,150000.0,"['1С: Управление Торговлей', '1С: Документооборот', 'Поддержка пользователей', 'Service Desk', 'Управленческий учет']",1C консультант
86583434,Консультант 1C,Нет опыта,https://hh.ru/vacancy/86583434,,,[],1C консультант
88108480,Консультант-аналитик 1С Документооборот,От 1 года до 3 лет,https://hh.ru/vacancy/88108480,150000.0,,"['Электронный документооборот', '1С: Документооборот', '1С программирование', 'Автоматизация документооборота']",1C консультант
88301270,Аналитик 1С/специалист 1С/Консультант 1С (стажер),От 1 года до 3 лет,https://hh.ru/vacancy/88301270,,,[],1C консультант
88675226,Консультант 1С,От 1 года до 3 лет,https://hh.ru/vacancy/88675226,,,"['1С: Зарплата и управление персоналом', '1С: Бухгалтерия']",1C консультант
83538496,Консультант-аналитик 1С,От 1 года до 3 лет,https://hh.ru/vacancy/83538496,,,"['1С: Бухгалтерия', '1С: Зарплата и управление персоналом', 'Высшее образование']",1C консультант
88539853,Консультант по бухгалтерскому учету государственных учреждений (1С:БГУ),От 1 года до 3 лет,https://hh.ru/vacancy/88539853,100000.0,,"['1С:БГУ', 'Бюджетный учёт', 'Аудит', 'Консультирование']",1C консультант
87644654,Консультант 1С / Help desk 1C,От 3 до 6 лет,https://hh.ru/vacancy/87644654,150000.0,200000.0,[],1C консультант
88149017,Консультант-аналитик 1С,От 3 до 6 лет,https://hh.ru/vacancy/88149017,200000.0,220000.0,"['Разработка технических заданий', '1С программирование', 'ERP-системы на базе 1С']",1C консультант
88818307,Специалист-консультант 1С,От 3 до 6 лет,https://hh.ru/vacancy/88818307,120000.0,,"['1С: Бухгалтерия', '1С: Зарплата и управление персоналом', '1С: Управление Торговлей', 'SQL', 'Техническая поддержка', 'Доброжелательность']",1C консультант
88587587,Консультант 1С,От 1 года до 3 лет,https://hh.ru/vacancy/88587587,,,[],1C консультант
88846916,Консультант-аналитик 1С:ЗУП,От 3 до 6 лет,https://hh.ru/vacancy/88846916,,,"['BPMN', '1С: Зарплата и управление персоналом', '1С: Предприятие 8']",1C консультант
88631198,Консультант 1C:ЗКГУ,От 3 до 6 лет,https://hh.ru/vacancy/88631198,,150000.0,"['Работа в команде', 'Работа с базами данных', 'Консультирование']",1C консультант
82961821,Консультант-Аналитик 1С: УТ \ КА,От 1 года до 3 лет,https://hh.ru/vacancy/82961821,,,"['1С: Комплексная автоматизация', '1С: Зарплата и управление персоналом', '1С: Специалист-консультант', 'Техническая поддержка', 'Консультирование', '1С: Бухгалтерия предприятия']",1C консультант
88759104,Консультант 1С:ЗУП,От 1 года до 3 лет,https://hh.ru/vacancy/88759104,,,[],1C консультант
87964713,Консультант-Аналитик 1С,От 3 до 6 лет,https://hh.ru/vacancy/87964713,150000.0,180000.0,"['1С', 'ERP']",1C консультант
86590306,Консультант 1C,От 1 года до 3 лет,https://hh.ru/vacancy/86590306,130000.0,130000.0,"['1С: Документооборот', 'Деловая переписка', 'Разработка инструкций', 'Работа с большим объемом информации']",1C консультант
87915949,Аналитик-консультант 1С,От 1 года до 3 лет,https://hh.ru/vacancy/87915949,,250000.0,"['ERP-системы на базе 1С', 'Оптимизация бизнес-процессов', 'BPMN']",1C консультант
88894535,Консультант 1С,От 3 до 6 лет,https://hh.ru/vacancy/88894535,150000.0,220000.0,"['1C: Бухгалтерия', '1С: Документооборот', '1С: Управление Торговлей', 'оформление документации', '1С: Управление предприятием']",1C консультант
88847436,Консультант технической поддержки 1С:ЗУП,От 3 до 6 лет,https://hh.ru/vacancy/88847436,,,"['BPMN', '1С: Зарплата и управление персоналом', '1С: Предприятие 8']",1C консультант
88257315,Консультант-аналитик 1С (складской учет),От 1 года до 3 лет,https://hh.ru/vacancy/88257315,120000.0,160000.0,[],1C консультант
88843406,Консультант/аналитик 1с,От 3 до 6 лет,https://hh.ru/vacancy/88843406,,,"['1С: Зарплата и управление персоналом', '1С: Предприятие 8']",1C консультант
85291969,Консультант 1С:ЗУП Корп (удалёнка),От 3 до 6 лет,https://hh.ru/vacancy/85291969,,,"['1С: Зарплата и управление персоналом', 'КОРП', '1С:ЗУП Корп']",1C консультант
85599808,Консультант-аналитик 1С:Документооборот,От 3 до 6 лет,https://hh.ru/vacancy/85599808,,,[],1C консультант
85091988,Консультант 1С: регламентированный учет (ERP),От 3 до 6 лет,https://hh.ru/vacancy/85091988,,,"['ERP-системы на базе 1С', 'Налоговый учет', '1С:ERP']",1C консультант
88249926,Аналитик-консультант 1С ЗУП 3,От 3 до 6 лет,https://hh.ru/vacancy/88249926,,,"['Аналитические исследования', '1С: Бухгалтерия', 'Разработка технических заданий', 'Постановка задач разработчикам']",1C консультант
88672740,Консультант 1 С (Балашиха),От 3 до 6 лет,https://hh.ru/vacancy/88672740,150000.0,150000.0,"['Работа с людьми', 'ERP', 'ERP Systems', 'MS Access', '1С: Управление предприятием', 'Умение общаться с людьми']",1C консультант
87588356,Консультант по внедрению 1С:ТОИР,От 1 года до 3 лет,https://hh.ru/vacancy/87588356,100000.0,,"['Разработка технических заданий', 'Обучение и развитие', 'Постановка задач разработчикам', 'Удаленная работа', 'Системное мышление', 'Автоматизированное рабочее место (АРМ)', 'ERP-системы на базе 1С', '1С:ТОИР']",1C консультант
88267762,Аналитик/консультант 1С ЗУП,От 1 года до 3 лет,https://hh.ru/vacancy/88267762,160000.0,220000.0,"['Постановка задач разработчикам', '1С программирование', '1С: Зарплата и управление персоналом']",1C консультант
88439736,Консультант 1С MDM,От 3 до 6 лет,https://hh.ru/vacancy/88439736,,,[],1C консультант
87936545,Ведущий Консультант / Аналитик 1С по направлению Склад,От 3 до 6 лет,https://hh.ru/vacancy/87936545,,270000.0,"['ERP-системы на базе 1С', '1С: Управление холдингом', '1С: Склад', 'ERP', 'ERPУХ', '1C: логистика управление складом', 'оперативный контур', '1С: Комплексная автоматизация']",1C консультант
87601862,Аналитик - консультант 1C,От 3 до 6 лет,https://hh.ru/vacancy/87601862,200000.0,300000.0,"['ERP-системы на базе 1С', '1С: Предприятие 8', '1С: ERP', '1C ERP', 'УХ', '1С программирование']",1C консультант
87895338,Консультант-аналитик 1С,От 3 до 6 лет,https://hh.ru/vacancy/87895338,150000.0,230000.0,[],1C консультант
88569254,"Консультант по автоматизации 1С ЗУП (ЗП, КДП)",От 1 года до 3 лет,https://hh.ru/vacancy/88569254,,,"['Автоматизация процессов', 'Расчет заработной платы', '1С: Зарплата и управление персоналом', 'Кадровое делопроизводство']",1C консультант
88637152,Стажер-консультант 1С,Нет опыта,https://hh.ru/vacancy/88637152,,,['Нет навыков'],1C консультант
85947993,Консультант 1С (Складские процессы),От 1 года до 3 лет,https://hh.ru/vacancy/85947993,,,['Нет навыков'],1C консультант
88163785,Консультант 1С ЗУП,От 1 года до 3 лет,https://hh.ru/vacancy/88163785,,,['Нет навыков'],1C консультант
88793229,Консультант 1С:ДО КОРП,От 3 до 6 лет,https://hh.ru/vacancy/88793229,,,['Нет навыков'],1C консультант
87972639,Консультант 1С,От 1 года до 3 лет,https://hh.ru/vacancy/87972639,,,['Нет навыков'],1C консультант
87351387,Консультант/Аналитик 1С,От 1 года до 3 лет,https://hh.ru/vacancy/87351387,,,['Нет навыков'],1C консультант
87824075,Консультант 1С,От 3 до 6 лет,https://hh.ru/vacancy/87824075,,,['Нет навыков'],1C консультант
